date,ADI,AMAT,AMD,ASML,AVGO,INTC,KLAC,LRCX,MRVL,MU,NVDA,NXPI,QCOM,TSM,TXN
2007-01-18,20.555259704589844,13.38031005859375,17.920000076293945,23.63237190246582,,12.344500541687012,2.5514602661132812,3.921278953552246,15.96812915802002,12.920567512512207,0.48311135172843933,,24.241588592529297,6.052608966827393,17.478410720825195
2007-01-19,20.618139266967773,13.350990295410156,17.729999542236328,23.651145935058594,,12.446125030517578,2.5621345043182373,4.011210918426514,15.704256057739258,12.940070152282715,0.4860071837902069,,24.480924606323242,6.0741286277771,17.5216121673584
2007-01-22,20.35403823852539,13.167694091796875,17.530000686645508,23.58544921875,,12.428193092346191,2.5706722736358643,3.9789702892303467,15.576580047607422,12.745040893554688,0.4860071837902069,,24.254180908203125,5.950387477874756,17.645044326782227
2007-01-23,20.511240005493164,12.801111221313477,17.510000228881836,23.61359977722168,,12.284720420837402,2.5066332817077637,3.952670097351074,15.619142532348633,12.608525276184082,0.48615962266921997,,24.014862060546875,6.052608966827393,18.268396377563477
2007-01-24,20.750181198120117,12.903752326965332,16.030000686645508,23.97964096069336,,12.458081245422363,2.5471913814544678,4.0739922523498535,16.47032356262207,12.9010648727417,0.5012524127960205,,24.32345962524414,6.176351070404053,18.515268325805664
2007-01-25,20.775333404541016,12.815773963928223,16.049999237060547,23.45404624938965,,12.314610481262207,2.513570785522461,4.0018768310546875,16.129844665527344,12.764544486999512,0.4837203025817871,,24.033742904663086,5.78898286819458,18.805339813232422
2007-01-26,20.951396942138672,13.035723686218262,16.219999313354492,23.791929244995117,,12.272764205932617,2.6106984615325928,4.020540237426758,16.189420700073242,12.871810913085938,0.4797569215297699,,23.624374389648438,5.880443096160889,19.144794464111328
2007-01-29,20.6810245513916,12.911087036132812,15.949999809265137,23.40711784362793,,12.487970352172852,2.626174211502075,3.9891512393951416,16.206453323364258,12.706037521362305,0.46009117364883423,,23.39763641357422,5.794364929199219,19.12006950378418
2007-01-30,20.64328384399414,13.043055534362793,15.789999961853027,23.76376724243164,,12.511878967285156,2.621371269226074,3.9340062141418457,15.993651390075684,12.667032241821289,0.46893349289894104,,23.410228729248047,5.869685173034668,19.058263778686523
2007-01-31,20.592985153198242,12.999066352844238,15.550000190734863,23.913936614990234,,12.529815673828125,2.628307819366455,3.8864963054656982,15.568066596984863,12.628026008605957,0.46725597977638245,,23.718847274780273,5.869685173034668,19.274559020996094
2007-02-01,20.81307029724121,13.153027534484863,15.770000457763672,23.791929244995117,,12.619491577148438,2.608563184738159,3.8432278633117676,15.619142532348633,12.53051471710205,0.4732015132904053,,23.561382293701172,5.92348575592041,19.38579559326172
2007-02-02,20.963973999023438,13.285001754760742,15.6899995803833,23.80130958557129,,12.691222190856934,2.6683340072631836,3.879707098007202,15.712763786315918,12.832804679870605,0.48554977774620056,,23.42282485961914,5.885826110839844,19.39815330505371
2007-02-05,20.869653701782227,13.292329788208008,15.600000381469727,23.63237190246582,,12.789188385009766,2.7371773719787598,3.936551332473755,15.482950210571289,12.79379940032959,0.49347755312919617,,23.876296997070312,5.837406635284424,19.521743774414062
2007-02-06,20.718748092651367,13.306994438171387,15.319999694824219,23.698070526123047,,12.807211875915527,2.710494041442871,3.877161979675293,15.644670486450195,12.696285247802734,0.5110093355178833,,23.731449127197266,5.9019670486450195,19.2930965423584
2007-02-07,20.901092529296875,13.38031005859375,15.5,24.082876205444336,,12.927412033081055,2.7323737144470215,3.923825263977051,16.00217056274414,12.647529602050781,0.5309798717498779,,23.66844940185547,6.00418758392334,19.181867599487305
2007-02-08,20.938827514648438,13.424306869506836,15.130000114440918,24.139177322387695,,12.837265968322754,2.7174315452575684,3.877161979675293,15.789373397827148,12.579269409179688,0.5241196155548096,,24.096738815307617,5.982667922973633,19.206579208374023
2007-02-09,20.81307029724121,13.175026893615723,14.899999618530273,23.622983932495117,,12.638935089111328,2.6501882076263428,3.7337839603424072,15.585090637207031,12.247721672058105,0.49774637818336487,,24.12822914123535,5.891205310821533,19.10771369934082
2007-02-12,20.693592071533203,13.116372108459473,14.6899995803833,23.238187789916992,,12.500701904296875,2.64965558052063,3.684577226638794,15.244616508483887,11.964933395385742,0.508722722530365,,23.964473724365234,5.745943546295166,18.854339599609375
2007-02-13,20.76276206970215,13.366342544555664,14.600000381469727,23.350811004638672,,12.54277515411377,2.6427013874053955,3.737178087234497,15.54253101348877,11.906424522399902,0.5183270573616028,,23.977073669433594,5.772843837738037,18.706022262573242
2007-02-14,21.020570755004883,13.888358116149902,14.949999809265137,24.4019775390625,,12.705049514770508,2.6956610679626465,3.7965667247772217,15.738306999206543,12.247721672058105,0.5114665031433105,,24.978473663330078,5.998806476593018,19.12624740600586
2007-02-15,20.93253517150879,14.035402297973633,14.829999923706055,24.242420196533203,,12.807211875915527,2.7175955772399902,3.82965350151062,16.47032356262207,12.198967933654785,0.5145156383514404,,26.017658233642578,6.0095672607421875,19.256017684936523
2007-02-16,20.73760986328125,13.983932495117188,14.9399995803833,24.439517974853516,,12.759134292602539,2.72294545173645,3.8372890949249268,16.861862182617188,12.013689041137695,0.4988130033016205,,26.773439407348633,6.041846752166748,19.02119255065918
2007-02-20,20.731319427490234,13.792769432067871,14.920000076293945,24.204883575439453,,12.729081153869629,2.7422034740448,3.7431156635284424,16.878877639770508,11.799158096313477,0.5032346844673157,,26.893110275268555,6.106408596038818,19.18804359436035
2007-02-21,20.951396942138672,13.947168350219727,14.5600004196167,23.95147132873535,,12.548781394958496,2.7384581565856934,3.7863831520080566,16.98953628540039,11.67238998413086,0.4957640767097473,,26.483726501464844,6.176351070404053,19.144794464111328
2007-02-22,23.13960075378418,14.1162691116333,14.539999961853027,23.942087173461914,,12.602874755859375,2.7951648235321045,3.814382314682007,17.176790237426758,11.857669830322266,0.4989655911922455,,26.949787139892578,6.214010238647461,19.830732345581055
2007-02-23,23.23392105102539,14.108924865722656,14.6899995803833,24.176729202270508,,12.476663589477539,2.8973398208618164,3.8847975730895996,17.0916805267334,12.072197914123535,0.49774637818336487,,27.308786392211914,6.127930164337158,19.904891967773438
2007-02-26,23.00126075744629,14.035402297973633,15.680000305175781,23.848237991333008,,12.530755043029785,2.9112508296966553,3.947580575942993,16.904420852661133,12.033194541931152,0.4901232123374939,,26.86161994934082,6.127930164337158,19.632978439331055
2007-02-27,22.548538208007812,13.5722074508667,15.079999923706055,22.96601104736328,,12.037938117980957,2.797839403152466,3.79062819480896,17.415124893188477,11.604133605957031,0.4753361940383911,,25.35006332397461,5.885826110839844,18.953218460083008
2007-02-28,22.83149528503418,13.653082847595215,15.069999694824219,23.06924819946289,,11.93576717376709,2.7678816318511963,3.7889297008514404,17.466196060180664,11.565125465393066,0.4725922644138336,,25.457447052001953,5.971906661987305,19.132427215576172
2007-03-01,22.73088836669922,13.564861297607422,14.789999961853027,22.393508911132812,,11.773500442504883,2.724015474319458,3.7575390338897705,17.36404800415039,11.565125465393066,0.4667985737323761,,25.331104278564453,5.880443096160889,19.02737045288086
2007-03-02,22.22784423828125,13.219303131103516,14.180000305175781,21.886695861816406,,11.551132202148438,2.6699838638305664,3.6905152797698975,16.878877639770508,11.535872459411621,0.453840970993042,,24.939451217651367,5.724421977996826,19.008834838867188
2007-03-05,22.07063865661621,13.079612731933594,13.949999809265137,21.501888275146484,,11.485021591186523,2.7352499961853027,3.689668893814087,16.24901008605957,11.379850387573242,0.43844300508499146,,24.72467803955078,5.4392781257629395,19.095352172851562
2007-03-06,22.561107635498047,13.366342544555664,14.09000015258789,21.73651885986328,,11.659314155578613,2.7363197803497314,3.7117269039154053,16.376686096191406,11.418855667114258,0.4643598794937134,,24.983673095703125,5.708282947540283,19.373441696166992
2007-03-07,22.41576385498047,13.38105297088623,14.100000381469727,21.6239013671875,,11.491036415100098,2.730969190597534,3.760084390640259,16.197935104370117,11.155570030212402,0.45124876499176025,,25.072113037109375,5.649101734161377,19.24365997314453
2007-03-08,22.52318572998047,13.557503700256348,14.1899995803833,21.914852142333984,,11.557138442993164,2.8411715030670166,3.833894729614258,15.985146522521973,11.048304557800293,0.4698481261730194,,25.419551849365234,5.799744606018066,19.589731216430664
2007-03-09,22.933969497680664,13.476632118225098,14.199999809265137,21.839767456054688,,11.479015350341797,2.8272619247436523,3.8610432147979736,15.86597728729248,11.136066436767578,0.4651218354701996,,25.36269760131836,5.783604145050049,20.059383392333984
2007-03-12,23.04140281677246,13.653082847595215,14.170000076293945,22.252723693847656,,11.707392692565918,2.8224477767944336,3.9255220890045166,16.05324363708496,11.11656379699707,0.46237772703170776,,25.343732833862305,5.982667922973633,20.139720916748047
2007-03-13,22.649585723876953,13.483985900878906,13.9399995803833,21.483125686645508,,11.491036415100098,2.75504207611084,3.8008077144622803,15.185036659240723,10.980045318603516,0.44286471605300903,,26.4239559173584,5.896584987640381,19.61444091796875
2007-03-14,22.371524810791016,13.520747184753418,14.130000114440918,21.614517211914062,,11.557138442993164,2.7807204723358154,3.8559536933898926,15.295687675476074,11.30184268951416,0.4407297670841217,,27.295700073242188,5.950387477874756,19.57118797302246
2007-03-15,22.365203857421875,13.64572811126709,13.930000305175781,21.839767456054688,,11.50305461883545,2.7823262214660645,3.868680715560913,15.431877136230469,11.272587776184082,0.4363090991973877,,27.605222702026367,5.998806476593018,19.5093936920166
2007-03-16,22.327281951904297,13.594268798828125,14.010000228881836,22.22456932067871,,11.509060859680176,2.783395528793335,3.863588809967041,15.142477989196777,11.155570030212402,0.43219292163848877,,27.59258270263672,5.928864002227783,19.330175399780273
2007-03-19,22.45366668701172,13.579560279846191,13.720000267028809,22.1213321685791,,11.485021591186523,2.7946298122406006,3.822016716003418,14.861583709716797,10.989797592163086,0.43432679772377014,,27.106176376342773,5.9396257400512695,19.2930965423584
2007-03-20,22.674856185913086,13.601617813110352,13.40999984741211,22.534284591674805,,11.41290283203125,2.8368911743164062,3.8754656314849854,15.261640548706055,10.989797592163086,0.43219292163848877,,27.18830680847168,6.084888935089111,19.373441696166992
2007-03-21,22.832860946655273,13.881000518798828,13.600000381469727,23.13494110107422,,11.623258590698242,2.903226613998413,3.973032236099243,15.380805015563965,11.311592102050781,0.45688965916633606,,27.624174118041992,6.214010238647461,19.589731216430664
2007-03-22,22.346248626708984,13.829538345336914,13.350000381469727,22.90969467163086,,11.515073776245117,2.8679187297821045,3.9611542224884033,15.389321327209473,11.331093788146973,0.46695128083229065,,27.38412094116211,6.101029396057129,19.311643600463867
2007-03-23,22.478960037231445,13.814841270446777,13.5,23.13494110107422,,11.581184387207031,2.9069712162017822,4.014603137969971,15.49145793914795,11.30184268951416,0.46176764369010925,,26.89141845703125,6.117169380187988,19.379619598388672
2007-03-26,22.377840042114258,13.881000518798828,13.550000190734863,23.341426849365234,,11.593201637268066,2.9096457958221436,4.079080104827881,15.321216583251953,11.321343421936035,0.4626823961734772,,26.796655654907227,6.149452209472656,19.249839782714844
2007-03-27,22.35256576538086,13.851597785949707,13.5,22.90969467163086,,11.454970359802246,2.8812944889068604,4.105380535125732,15.040340423583984,11.711400032043457,0.4539928138256073,,26.929296493530273,5.982667922973633,19.2930965423584
2007-03-28,21.92282485961914,13.711898803710938,13.380000114440918,22.75014877319336,,11.334772109985352,2.8540101051330566,4.087564945220947,14.546656608581543,11.711400032043457,0.4453032612800598,,26.847179412841797,5.821265697479248,18.97174644470215
2007-03-29,21.714275360107422,13.601617813110352,13.079999923706055,23.13494110107422,,11.472996711730957,2.8604302406311035,4.000180244445801,14.274274826049805,11.545622825622559,0.43752825260162354,,26.689271926879883,5.810504913330078,18.780176162719727
2007-03-30,21.796432495117188,13.469274520874023,13.0600004196167,23.22879409790039,,11.497041702270508,2.852405548095703,4.016299724578857,14.308320045471191,11.779657363891602,0.4387485980987549,,26.948251724243164,5.783604145050049,18.60097312927246
2007-04-02,21.714275360107422,13.498686790466309,12.829999923706055,23.341426849365234,,11.497041702270508,2.8625688552856445,4.029026985168457,14.19766902923584,11.828413963317871,0.43829119205474854,,27.21356964111328,5.799744606018066,18.47736930847168
2007-04-03,22.01129722595215,13.49133586883545,12.899999618530273,23.50096893310547,,11.605216026306152,2.900550603866577,4.066355228424072,14.112550735473633,11.925925254821777,0.43661367893218994,,27.611543655395508,5.864305019378662,18.582433700561523
2007-04-04,22.35256576538086,13.711898803710938,12.710000038146973,23.669918060302734,,11.647289276123047,2.955118417739868,4.162222862243652,14.342366218566895,11.769906997680664,0.4356989562511444,,27.573640823364258,5.799744606018066,18.909963607788086
2007-04-05,22.832860946655273,13.733959197998047,12.859999656677246,24.101642608642578,,11.76749038696289,2.98775053024292,4.191069602966309,14.623257637023926,11.223828315734863,0.4710673689842224,,27.352535247802734,5.9019670486450195,19.045909881591797
2007-04-09,22.851808547973633,13.711898803710938,13.350000381469727,24.007793426513672,,12.080008506774902,2.970630645751953,4.185129165649414,14.47004508972168,10.902031898498535,0.46253061294555664,,26.96089744567871,5.848165512084961,19.045909881591797
2007-04-10,23.12356185913086,14.270679473876953,13.270000457763672,24.064104080200195,,12.428585052490234,3.0155677795410156,4.28524112701416,14.427484512329102,10.941039085388184,0.4578043222427368,,27.163036346435547,5.815885066986084,19.317819595336914
2007-04-11,22.72541618347168,14.138338088989258,13.1899995803833,23.71684455871582,,12.30237865447998,2.961538076400757,4.262336254119873,14.376420021057129,11.019048690795898,0.44957205653190613,,26.594505310058594,5.794364929199219,19.02119255065918
2007-04-12,22.90237045288086,14.226561546325684,13.65999984741211,24.308116912841797,,12.320406913757324,2.9781196117401123,4.3251142501831055,14.39343547821045,11.165319442749023,0.46237772703170776,,26.910358428955078,5.810504913330078,19.15714454650879
2007-04-13,22.807575225830078,14.028048515319824,13.569999694824219,24.195497512817383,,12.296365737915039,2.927299976348877,4.399773120880127,14.325350761413574,10.980045318603516,0.46618935465812683,,26.8787841796875,5.756701946258545,19.052087783813477
2007-04-16,23.243637084960938,14.1456880569458,13.520000457763672,24.44890785217285,,12.434598922729492,2.926229238510132,4.444739818572998,14.291301727294922,10.794767379760742,0.4637500047683716,,27.409400939941406,5.794364929199219,19.47231674194336
2007-04-17,22.896045684814453,14.233911514282227,13.470000267028809,24.495832443237305,,12.60888385772705,2.9187397956848145,4.401471138000488,14.521114349365234,10.677751541137695,0.46817052364349365,,27.396774291992188,5.735184669494629,19.348712921142578
2007-04-18,23.907194137573242,14.4691801071167,13.90999984741211,25.72531509399414,,12.831254005432129,2.9240896701812744,4.4693427085876465,14.623257637023926,10.824021339416504,0.47396430373191833,,27.144092559814453,5.740563869476318,19.744218826293945
2007-04-19,24.29900360107422,14.403007507324219,14.279999732971191,25.678386688232422,,13.107710838317871,2.900550603866577,4.487159252166748,14.76795482635498,10.853276252746582,0.48051905632019043,,27.39044189453125,5.676001071929932,20.07792091369629
2007-04-20,24.393798828125,14.32214069366455,14.15999984741211,26.091339111328125,,13.31805419921875,2.9000160694122314,4.47697639465332,14.75944995880127,10.911784172058105,0.48615962266921997,,27.440969467163086,5.6598615646362305,20.084110260009766
2007-04-23,24.14101219177246,14.094219207763672,14.039999961853027,25.800395965576172,,13.167811393737793,2.8914575576782227,4.493943691253662,14.189155578613281,10.931288719177246,0.47823235392570496,,27.093547821044922,5.692142486572266,20.028480529785156
2007-04-24,25.25958824157715,14.329489707946777,14.569999694824219,26.194581985473633,,13.185839653015137,2.923020362854004,4.531277179718018,14.418980598449707,11.30184268951416,0.4962216019630432,,28.022140502929688,5.8051228523254395,21.579587936401367
2007-04-25,25.34174346923828,14.329489707946777,14.649999618530273,26.016260147094727,,13.378154754638672,2.931579828262329,4.582179069519043,14.25725269317627,11.477364540100098,0.5047584176063538,,28.64120864868164,5.891205310821533,21.839147567749023
2007-04-26,25.18376350402832,14.189796447753906,14.5,25.837936401367188,,13.275985717773438,2.9733059406280518,4.658534049987793,14.21469783782959,11.67238998413086,0.5110093355178833,,28.61594009399414,5.93424654006958,21.777210235595703
2007-04-27,24.747695922851562,14.189796447753906,14.319999694824219,25.631458282470703,,13.143771171569824,2.94976806640625,4.620356559753418,13.857194900512695,11.399353981018066,0.5041490793228149,,28.19270133972168,5.751322269439697,21.57281494140625
2007-04-30,24.40643882751465,14.13097858428955,13.819999694824219,25.57514762878418,,12.921401023864746,2.97170090675354,4.562664985656738,13.738033294677734,11.184823989868164,0.501404881477356,,27.668397903442383,5.670620918273926,21.287900924682617
2007-05-01,24.583398818969727,14.278020858764648,13.539999961853027,25.72531509399414,,13.101698875427246,2.9893553256988525,4.636475086212158,13.942314147949219,11.0678071975708,0.5067405104637146,,27.649444580078125,5.751322269439697,21.579002380371094
2007-05-02,24.804574966430664,14.31478500366211,13.630000114440918,25.546993255615234,,13.179830551147461,3.009148359298706,4.616114616394043,14.069993019104004,11.165319442749023,0.5007950067520142,,27.965312957763672,5.7136640548706055,21.746240615844727
2007-05-03,25.13319969177246,14.336836814880371,13.6899995803833,25.612689971923828,,13.133313179016113,3.016638994216919,4.65938138961792,14.55516242980957,11.10681438446045,0.5102466344833374,,27.97161293029785,5.762082099914551,21.733848571777344
2007-05-04,25.14583969116211,14.520649909973145,13.529999732971191,25.753475189208984,,13.22996997833252,3.0423166751861572,4.725557804107666,14.980754852294922,11.613883972167969,0.5139055848121643,,27.857908248901367,5.756701946258545,21.777210235595703
2007-05-07,25.329113006591797,14.550050735473633,13.279999732971191,25.593910217285156,,13.266219139099121,3.0375008583068848,4.6763505935668945,15.15099048614502,11.662639617919922,0.5036916732788086,,27.763141632080078,5.756701946258545,21.801992416381836
2007-05-08,25.1142578125,14.292732238769531,13.180000305175781,25.143417358398438,,13.380993843078613,3.0123584270477295,4.591511249542236,15.099923133850098,11.565125465393066,0.5075024962425232,,27.902118682861328,5.649101734161377,21.783403396606445
2007-05-09,25.63245964050293,14.476534843444824,13.569999694824219,25.02141571044922,,13.574310302734375,3.044990301132202,4.643263339996338,15.08288860321045,12.052694320678711,0.5097891688346863,,27.965312957763672,5.665240287780762,22.811567306518555
2007-05-10,25.08896255493164,14.101577758789062,14.050000190734863,24.04532241821289,,13.417245864868164,2.951908826828003,4.493943691253662,14.76795482635498,11.828413963317871,0.500337541103363,,27.737873077392578,5.6060590744018555,22.681493759155273
2007-05-11,25.626142501831055,14.53535270690918,14.680000305175781,24.458284378051758,,13.459532737731934,2.9749608039855957,4.57539176940918,14.912656784057617,12.013689041137695,0.5357061624526978,,28.337987899780273,5.600679397583008,22.731048583984375
2007-05-14,25.18376350402832,15.057358741760254,15.359999656677246,24.345659255981445,,13.362878799438477,2.969599485397339,4.5541839599609375,14.64028263092041,11.9844388961792,0.5303698182106018,,27.95264434814453,5.503838539123535,22.873506546020508
2007-05-15,24.72873878479004,14.585440635681152,15.399999618530273,24.14856719970703,,13.29642391204834,2.956197738647461,4.512609958648682,14.435994148254395,11.769906997680664,0.5256444215774536,,27.902118682861328,5.530741214752197,22.712461471557617
2007-05-16,25.10791778564453,14.13563060760498,15.579999923706055,23.848237991333008,,13.39912223815918,2.9283175468444824,4.384502410888672,14.504095077514648,11.838166236877441,0.5323521494865417,,28.4580020904541,5.649101734161377,22.551422119140625
2007-05-17,25.404953002929688,13.966036796569824,15.430000305175781,23.932710647583008,,13.429327964782715,2.92724609375,4.364990234375,14.47004508972168,11.214077949523926,0.5235096216201782,,28.312721252441406,5.745943546295166,22.260318756103516
2007-05-18,25.373355865478516,13.899672508239746,15.59000015258789,23.942087173461914,,13.713258743286133,2.8763136863708496,4.383655071258545,14.052970886230469,11.184823989868164,0.5338767766952515,,28.559085845947266,5.665240287780762,22.216968536376953
2007-05-21,25.36702537536621,13.936534881591797,15.430000305175781,23.76376724243164,,13.670968055725098,2.867737054824829,4.400622367858887,13.933805465698242,11.165319442749023,0.5355533361434937,,29.140254974365234,5.654481410980225,22.018762588500977
2007-05-22,25.543970108032227,14.13563060760498,15.420000076293945,23.80130958557129,,13.88845443725586,2.8977584838867188,4.356505393981934,13.874218940734863,11.097061157226562,0.5384502410888672,,29.298179626464844,5.735184669494629,21.981609344482422
2007-05-23,22.997161865234375,14.13563060760498,15.210000038146973,23.444669723510742,,13.695134162902832,2.879530668258667,4.311540603637695,13.635890007019043,11.243330955505371,0.5241196155548096,,28.32537078857422,5.665240287780762,21.68430519104004
2007-05-24,22.365203857421875,14.03239631652832,14.880000114440918,23.238187789916992,,13.272259712219238,2.869879722595215,4.448981761932373,13.193277359008789,11.51637077331543,0.5052157044410706,,27.53573989868164,5.6060590744018555,21.43655014038086
2007-05-25,22.542142868041992,14.179880142211914,14.760000228881836,23.219417572021484,,13.387033462524414,2.8773868083953857,4.49564266204834,13.20179271697998,11.67238998413086,0.5131432414054871,,27.38412094116211,5.632961750030518,21.60997772216797
2007-05-29,23.003490447998047,14.165124893188477,14.600000381469727,23.28511619567871,,13.47161865234375,2.9202771186828613,4.51854944229126,13.559282302856445,11.662639617919922,0.5186315774917603,,27.97161293029785,5.719042778015137,21.647138595581055
2007-05-30,22.673233032226562,13.958660125732422,14.369999885559082,23.172487258911133,,13.338705062866211,2.890254497528076,4.521095275878906,13.252859115600586,11.604133605957031,0.5198507308959961,,27.13511848449707,5.735184669494629,21.68430519104004
2007-05-31,22.997129440307617,14.08401107788086,14.270000457763672,24.186111450195312,,13.39912223815918,2.947620153427124,4.557575225830078,13.363513946533203,11.877169609069824,0.5280829071998596,,27.217496871948242,5.869685173034668,21.90108299255371
2007-06-01,23.276580810546875,14.260988235473633,14.3100004196167,24.64598846435547,,13.50786018371582,2.9685277938842773,4.584723472595215,13.823150634765625,12.286726951599121,0.5317419767379761,,27.103437423706055,5.961146831512451,22.247936248779297
2007-06-04,23.327392578125,14.194622039794922,14.170000076293945,24.242420196533203,,13.387033462524414,2.9658477306365967,4.636475086212158,13.652915000915527,12.257474899291992,0.5346388220787048,,26.72954750061035,5.912724494934082,22.111677169799805
2007-06-05,23.429006576538086,14.054519653320312,13.979999542236328,23.76376724243164,,13.266219139099121,2.934750556945801,4.564364433288574,13.84017276763916,12.140458106994629,0.5504931211471558,,26.926002502441406,5.8266448974609375,21.808176040649414
2007-06-06,23.238468170166016,14.03239631652832,13.630000114440918,23.463443756103516,,12.982288360595703,2.9004387855529785,4.461705684661865,13.45714282989502,11.935678482055664,0.5546091198921204,,26.7612361907959,5.799744606018066,21.702890396118164
2007-06-07,22.59067726135254,13.567845344543457,13.680000305175781,23.538515090942383,,12.873544692993164,2.8462915420532227,4.336144924163818,13.525238990783691,11.652889251708984,0.5486636161804199,,25.994462966918945,5.762082099914551,21.300291061401367
2007-06-08,23.09874725341797,13.855429649353027,14.069999694824219,24.11102867126465,,13.187685012817383,2.898294448852539,4.426921844482422,14.001897811889648,12.042943954467773,0.5572014451026917,,26.533111572265625,5.934446334838867,22.278900146484375
2007-06-11,22.927276611328125,13.730074882507324,13.90999984741211,23.95147132873535,,13.248095512390137,2.8859643936157227,4.371777057647705,13.933805465698242,11.691892623901367,0.5591828227043152,,26.228927612304688,5.872687816619873,22.167421340942383
2007-06-12,22.74944305419922,13.641583442687988,13.800000190734863,23.50096893310547,,13.41120433807373,2.8875715732574463,4.409955024719238,14.2232027053833,11.662639617919922,0.5533899664878845,,26.495086669921875,5.766013145446777,21.702890396118164
2007-06-13,23.30833625793457,14.098760604858398,13.960000038146973,23.95147132873535,,13.695134162902832,2.9202771186828613,4.437950134277344,14.512604713439941,11.64314079284668,0.5666529536247253,,26.995698928833008,5.8277716636657715,22.19838523864746
2007-06-14,23.791017532348633,14.319979667663574,13.779999732971191,24.101642608642578,,14.033432006835938,2.955660104751587,4.526185512542725,14.444512367248535,11.925925254821777,0.5767145752906799,,27.00838279724121,5.951289176940918,22.68768310546875
2007-06-15,23.91168785095215,14.63705062866211,13.630000114440918,25.012020111083984,,14.64358901977539,3.0087366104125977,4.573695659637451,14.512604713439941,12.26722526550293,0.6029359698295593,,27.01471710205078,6.074807643890381,22.830142974853516
2007-06-18,23.93073272705078,14.62231159210205,13.510000228881836,25.537609100341797,,14.601295471191406,2.9947972297668457,4.549089431762695,14.546656608581543,12.237970352172852,0.6032407879829407,,26.82459831237793,5.990589618682861,23.22654914855957
2007-06-19,23.83547019958496,14.585440635681152,13.569999694824219,25.49068260192871,,14.559006690979004,2.977642059326172,4.523641109466553,15.014801979064941,12.130707740783691,0.607052206993103,,27.052743911743164,6.00743293762207,22.89828109741211
2007-06-20,23.556032180786133,14.474831581115723,13.640000343322754,25.17157554626465,,14.462348937988281,2.9508349895477295,4.483765125274658,14.776466369628906,12.403746604919434,0.607661247253418,,27.293542861938477,6.063578128814697,22.76201629638672
2007-06-21,24.4642276763916,14.865633010864258,14.720000267028809,25.753475189208984,,14.67379379272461,3.04144024848938,4.581331253051758,15.116941452026367,12.91081428527832,0.6552255153656006,,27.604068756103516,6.304996013641357,23.214157104492188
2007-06-22,23.556032180786133,14.932007789611816,14.569999694824219,26.194581985473633,,14.317367553710938,3.015170097351074,4.505822658538818,15.321216583251953,12.51101016998291,0.6649826169013977,,27.242862701416016,6.164638042449951,22.984987258911133
2007-06-25,23.663984298706055,14.659173011779785,14.279999732971191,25.79100799560547,,14.184459686279297,2.9674551486968994,4.445586204528809,14.563675880432129,12.33548355102539,0.6474505066871643,,26.951343536376953,6.170249938964844,22.96021270751953
